date,indicador,valor
2016-01-01,Base Monetária,240328748
2016-02-01,Base Monetária,252559892
2016-03-01,Base Monetária,242529929
2016-04-01,Base Monetária,242142585
2016-05-01,Base Monetária,239965619
2016-06-01,Base Monetária,234678114
2016-07-01,Base Monetária,240845334
2016-08-01,Base Monetária,235768695
2016-09-01,Base Monetária,247035954
2016-10-01,Base Monetária,247845546
2016-11-01,Base Monetária,244919983
2016-12-01,Base Monetária,270287146
2017-01-01,Base Monetária,262392204
2017-02-01,Base Monetária,266324996
2017-03-01,Base Monetária,243610350
2017-04-01,Base Monetária,263654534
2017-05-01,Base Monetária,237651513
2017-06-01,Base Monetária,260238970
2017-07-01,Base Monetária,255860258
2017-08-01,Base Monetária,252160311
2017-09-01,Base Monetária,262770311
2017-10-01,Base Monetária,254453340
2017-11-01,Base Monetária,264219805
2017-12-01,Base Monetária,296755456
2018-01-01,Base Monetária,272396111
2018-02-01,Base Monetária,264517034
2018-03-01,Base Monetária,275056180
2018-04-01,Base Monetária,263342859
2018-05-01,Base Monetária,269552906
2018-06-01,Base Monetária,269827763
2018-07-01,Base Monetária,275338550
2018-08-01,Base Monetária,277677286
2001-12-01,Moeda em Poder do Público,32584045
2002-01-01,Moeda em Poder do Público,27239411
2002-02-01,Moeda em Poder do Público,26732167
2002-03-01,Moeda em Poder do Público,27191413
2002-04-01,Moeda em Poder do Público,26006602
2002-05-01,Moeda em Poder do Público,26996297
2002-06-01,Moeda em Poder do Público,28281540
2002-07-01,Moeda em Poder do Público,28880966
2002-08-01,Moeda em Poder do Público,30785260
2002-09-01,Moeda em Poder do Público,31449398
2002-10-01,Moeda em Poder do Público,33073425
2002-11-01,Moeda em Poder do Público,34709343
2002-12-01,Moeda em Poder do Público,42281023
2003-01-01,Moeda em Poder do Público,36950119
2003-02-01,Moeda em Poder do Público,36187874
2003-03-01,Moeda em Poder do Público,33135343
2003-04-01,Moeda em Poder do Público,32455460
2003-05-01,Moeda em Poder do Público,32518855
2003-06-01,Moeda em Poder do Público,31923287
2003-07-01,Moeda em Poder do Público,32442835
2003-08-01,Moeda em Poder do Público,33249694
2003-09-01,Moeda em Poder do Público,32474440
2003-10-01,Moeda em Poder do Público,33326398
2003-11-01,Moeda em Poder do Público,35229376
2003-12-01,Moeda em Poder do Público,42992662
2004-01-01,Moeda em Poder do Público,38282671
2004-02-01,Moeda em Poder do Público,37618176
2004-03-01,Moeda em Poder do Público,36125291
2004-04-01,Moeda em Poder do Público,36863148
2004-05-01,Moeda em Poder do Público,37234567
2004-06-01,Moeda em Poder do Público,37829098
2004-07-01,Moeda em Poder do Público,39488556
2004-08-01,Moeda em Poder do Público,39046661
2004-09-01,Moeda em Poder do Público,40367978
2004-10-01,Moeda em Poder do Público,41498381
2004-11-01,Moeda em Poder do Público,42094944
2004-12-01,Moeda em Poder do Público,51942749
2005-01-01,Moeda em Poder do Público,45276520
2005-02-01,Moeda em Poder do Público,43828891
2005-03-01,Moeda em Poder do Público,42784832
2005-04-01,Moeda em Poder do Público,43102057
2005-05-01,Moeda em Poder do Público,42443495
2005-06-01,Moeda em Poder do Público,43504601
2005-07-01,Moeda em Poder do Público,44870424
2005-08-01,Moeda em Poder do Público,44150933
2005-09-01,Moeda em Poder do Público,45680939
2005-10-01,Moeda em Poder do Público,45137713
2005-11-01,Moeda em Poder do Público,47137388
2005-12-01,Moeda em Poder do Público,58179315
2006-01-01,Moeda em Poder do Público,49904427
2006-02-01,Moeda em Poder do Público,51178720
2006-03-01,Moeda em Poder do Público,48628660
2006-04-01,Moeda em Poder do Público,48993331
2006-05-01,Moeda em Poder do Público,48562760
2006-06-01,Moeda em Poder do Público,50652361
2006-07-01,Moeda em Poder do Público,51242097
2006-08-01,Moeda em Poder do Público,52054839
2006-09-01,Moeda em Poder do Público,56057682
2006-10-01,Moeda em Poder do Público,55079075
2006-11-01,Moeda em Poder do Público,57494944
2006-12-01,Moeda em Poder do Público,68810851
2007-01-01,Moeda em Poder do Público,59945896
2007-02-01,Moeda em Poder do Público,58655943
2007-03-01,Moeda em Poder do Público,58994611
2007-04-01,Moeda em Poder do Público,58592917
2007-05-01,Moeda em Poder do Público,59215195
2007-06-01,Moeda em Poder do Público,61275981
2007-07-01,Moeda em Poder do Público,61182567
2007-08-01,Moeda em Poder do Público,63107254
2007-09-01,Moeda em Poder do Público,66158600
2007-10-01,Moeda em Poder do Público,65378078
2007-11-01,Moeda em Poder do Público,69336167
2007-12-01,Moeda em Poder do Público,82095431
2008-01-01,Moeda em Poder do Público,73038131
2008-02-01,Moeda em Poder do Público,71433164
2008-03-01,Moeda em Poder do Público,70084180
2008-04-01,Moeda em Poder do Público,70955716
2008-05-01,Moeda em Poder do Público,72029267
2008-06-01,Moeda em Poder do Público,72744870
2008-07-01,Moeda em Poder do Público,73905889
2008-08-01,Moeda em Poder do Público,76082990
2008-09-01,Moeda em Poder do Público,77450507
2008-10-01,Moeda em Poder do Público,78939071
2008-11-01,Moeda em Poder do Público,81964552
2008-12-01,Moeda em Poder do Público,92181718
2009-01-01,Moeda em Poder do Público,82862993
2009-02-01,Moeda em Poder do Público,81203008
2009-03-01,Moeda em Poder do Público,78847370
2009-04-01,Moeda em Poder do Público,80753429
2009-05-01,Moeda em Poder do Público,81500292
2009-06-01,Moeda em Poder do Público,81542120
2009-07-01,Moeda em Poder do Público,83668460
2009-08-01,Moeda em Poder do Público,84541996
2009-09-01,Moeda em Poder do Público,85769234
2009-10-01,Moeda em Poder do Público,88764034
2009-11-01,Moeda em Poder do Público,92502123
2009-12-01,Moeda em Poder do Público,105573929
2010-01-01,Moeda em Poder do Público,96458008
2010-02-01,Moeda em Poder do Público,95549619
2010-03-01,Moeda em Poder do Público,94575451
2010-04-01,Moeda em Poder do Público,95104206
2010-05-01,Moeda em Poder do Público,95036580
2010-06-01,Moeda em Poder do Público,95800804
2010-07-01,Moeda em Poder do Público,98736209
2010-08-01,Moeda em Poder do Público,100075605
2010-09-01,Moeda em Poder do Público,103808803
2010-10-01,Moeda em Poder do Público,104813221
2010-11-01,Moeda em Poder do Público,107519070
2010-12-01,Moeda em Poder do Público,121706380
2011-01-01,Moeda em Poder do Público,109180112
2011-02-01,Moeda em Poder do Público,106944772
2011-03-01,Moeda em Poder do Público,105471446
2011-04-01,Moeda em Poder do Público,105758926
2011-05-01,Moeda em Poder do Público,104751911
2011-06-01,Moeda em Poder do Público,106135493
2011-07-01,Moeda em Poder do Público,108442845
2011-08-01,Moeda em Poder do Público,108222859
2011-09-01,Moeda em Poder do Público,112364900
2011-10-01,Moeda em Poder do Público,112413134
2011-11-01,Moeda em Poder do Público,116232959
2011-12-01,Moeda em Poder do Público,131375615
2012-01-01,Moeda em Poder do Público,118163021
2012-02-01,Moeda em Poder do Público,116524975
2012-03-01,Moeda em Poder do Público,116998568
2012-04-01,Moeda em Poder do Público,116360833
2012-05-01,Moeda em Poder do Público,117391087
2012-06-01,Moeda em Poder do Público,120691223
2012-07-01,Moeda em Poder do Público,121307638
2012-08-01,Moeda em Poder do Público,125020953
2012-09-01,Moeda em Poder do Público,128434260
2012-10-01,Moeda em Poder do Público,126915309
2012-11-01,Moeda em Poder do Público,133496640
2012-12-01,Moeda em Poder do Público,149638726
2013-01-01,Moeda em Poder do Público,133237620
2013-02-01,Moeda em Poder do Público,131237482
2013-03-01,Moeda em Poder do Público,133353634
2013-04-01,Moeda em Poder do Público,130626544
2013-05-01,Moeda em Poder do Público,133657251
2013-06-01,Moeda em Poder do Público,134955444
2013-07-01,Moeda em Poder do Público,135350614
2013-08-01,Moeda em Poder do Público,138957075
2013-09-01,Moeda em Poder do Público,140713932
2013-10-01,Moeda em Poder do Público,140822497
2013-11-01,Moeda em Poder do Público,147994979
2013-12-01,Moeda em Poder do Público,163879089
2014-01-01,Moeda em Poder do Público,149973789
2014-02-01,Moeda em Poder do Público,151218362
2014-03-01,Moeda em Poder do Público,146575525
2014-04-01,Moeda em Poder do Público,145412910
2014-05-01,Moeda em Poder do Público,146283564
2014-06-01,Moeda em Poder do Público,147571632
2014-07-01,Moeda em Poder do Público,148429400
2014-08-01,Moeda em Poder do Público,151792352
2014-09-01,Moeda em Poder do Público,155524579
2014-10-01,Moeda em Poder do Público,157290347
2014-11-01,Moeda em Poder do Público,162762344
2014-12-01,Moeda em Poder do Público,178251606
2015-01-01,Moeda em Poder do Público,162568095
2015-02-01,Moeda em Poder do Público,161992735
2015-03-01,Moeda em Poder do Público,161628667
2015-04-01,Moeda em Poder do Público,160208092
2015-05-01,Moeda em Poder do Público,159713114
2015-06-01,Moeda em Poder do Público,158752497
2015-07-01,Moeda em Poder do Público,160948154
2015-08-01,Moeda em Poder do Público,158744305
2015-09-01,Moeda em Poder do Público,159475550
2015-10-01,Moeda em Poder do Público,165411401
2015-11-01,Moeda em Poder do Público,168742696
2015-12-01,Moeda em Poder do Público,185280417
2016-01-01,Moeda em Poder do Público,171047425
2016-02-01,Moeda em Poder do Público,167812051
2016-03-01,Moeda em Poder do Público,165467548
2016-04-01,Moeda em Poder do Público,166404931
2016-05-01,Moeda em Poder do Público,164768800
2016-06-01,Moeda em Poder do Público,165291611
2016-07-01,Moeda em Poder do Público,166709749
2016-08-01,Moeda em Poder do Público,165551959
2016-09-01,Moeda em Poder do Público,171980674
2016-10-01,Moeda em Poder do Público,168861921
2016-11-01,Moeda em Poder do Público,173840340
2016-12-01,Moeda em Poder do Público,191973469
2017-01-01,Moeda em Poder do Público,174445554
2017-02-01,Moeda em Poder do Público,176310064
2017-03-01,Moeda em Poder do Público,172723627
2017-04-01,Moeda em Poder do Público,172972070
2017-05-01,Moeda em Poder do Público,171805084
2017-06-01,Moeda em Poder do Público,176529399
2017-07-01,Moeda em Poder do Público,176190151
2017-08-01,Moeda em Poder do Público,175511748
2017-09-01,Moeda em Poder do Público,178674701
2017-10-01,Moeda em Poder do Público,177180596
2017-11-01,Moeda em Poder do Público,183392581
2017-12-01,Moeda em Poder do Público,203909637
2018-01-01,Moeda em Poder do Público,186287413
2018-02-01,Moeda em Poder do Público,184131049
2018-03-01,Moeda em Poder do Público,185031942
2018-04-01,Moeda em Poder do Público,183399668
2018-05-01,Moeda em Poder do Público,184227154
2018-06-01,Moeda em Poder do Público,187236894
2018-07-01,Moeda em Poder do Público,186460886
2018-08-01,Moeda em Poder do Público,191150889
2001-12-01,Depósitos à Vista,52735716
2002-01-01,Depósitos à Vista,49052110
2002-02-01,Depósitos à Vista,48947550
2002-03-01,Depósitos à Vista,47804589
2002-04-01,Depósitos à Vista,50621914
2002-05-01,Depósitos à Vista,48677872
2002-06-01,Depósitos à Vista,53466496
2002-07-01,Depósitos à Vista,56163685
2002-08-01,Depósitos à Vista,57122287
2002-09-01,Depósitos à Vista,59285035
2002-10-01,Depósitos à Vista,58399744
2002-11-01,Depósitos à Vista,59888618
2002-12-01,Depósitos à Vista,68053220
2003-01-01,Depósitos à Vista,58027664
2003-02-01,Depósitos à Vista,57415063
2003-03-01,Depósitos à Vista,56687240
2003-04-01,Depósitos à Vista,54955139
2003-05-01,Depósitos à Vista,53712908
2003-06-01,Depósitos à Vista,56543028
2003-07-01,Depósitos à Vista,54607293
2003-08-01,Depósitos à Vista,54069043
2003-09-01,Depósitos à Vista,55976215
2003-10-01,Depósitos à Vista,55206881
2003-11-01,Depósitos à Vista,60000748
2003-12-01,Depósitos à Vista,69773208
2004-01-01,Depósitos à Vista,62924185
2004-02-01,Depósitos à Vista,65239476
2004-03-01,Depósitos à Vista,65156928
2004-04-01,Depósitos à Vista,64958452
2004-05-01,Depósitos à Vista,65839915
2004-06-01,Depósitos à Vista,66353551
2004-07-01,Depósitos à Vista,65368248
2004-08-01,Depósitos à Vista,68370508
2004-09-01,Depósitos à Vista,71352499
2004-10-01,Depósitos à Vista,70104053
2004-11-01,Depósitos à Vista,73045476
2004-12-01,Depósitos à Vista,77716947
2005-01-01,Depósitos à Vista,75218161
2005-02-01,Depósitos à Vista,75698564
2005-03-01,Depósitos à Vista,75776042
2005-04-01,Depósitos à Vista,72395984
2005-05-01,Depósitos à Vista,75113374
2005-06-01,Depósitos à Vista,75288887
2005-07-01,Depósitos à Vista,73692328
2005-08-01,Depósitos à Vista,74610871
2005-09-01,Depósitos à Vista,78288945
2005-10-01,Depósitos à Vista,76449964
2005-11-01,Depósitos à Vista,81279829
2005-12-01,Depósitos à Vista,88565816
2006-01-01,Depósitos à Vista,81960310
2006-02-01,Depósitos à Vista,81915411
2006-03-01,Depósitos à Vista,82149357
2006-04-01,Depósitos à Vista,80547724
2006-05-01,Depósitos à Vista,84400264
2006-06-01,Depósitos à Vista,83593603
2006-07-01,Depósitos à Vista,84529383
2006-08-01,Depósitos à Vista,86598257
2006-09-01,Depósitos à Vista,89541543
2006-10-01,Depósitos à Vista,92472265
2006-11-01,Depósitos à Vista,96945902
2006-12-01,Depósitos à Vista,108078762
2007-01-01,Depósitos à Vista,98241034
2007-02-01,Depósitos à Vista,97676339
2007-03-01,Depósitos à Vista,99404163
2007-04-01,Depósitos à Vista,100718056
2007-05-01,Depósitos à Vista,101610122
2007-06-01,Depósitos à Vista,105868554
2007-07-01,Depósitos à Vista,108686777
2007-08-01,Depósitos à Vista,110373399
2007-09-01,Depósitos à Vista,112221174
2007-10-01,Depósitos à Vista,116202772
2007-11-01,Depósitos à Vista,121973280
2007-12-01,Depósitos à Vista,152979688
2008-01-01,Depósitos à Vista,120700544
2008-02-01,Depósitos à Vista,116264488
2008-03-01,Depósitos à Vista,117618217
2008-04-01,Depósitos à Vista,120003337
2008-05-01,Depósitos à Vista,115492925
2008-06-01,Depósitos à Vista,117807002
2008-07-01,Depósitos à Vista,116080696
2008-08-01,Depósitos à Vista,114912688
2008-09-01,Depósitos à Vista,121931736
2008-10-01,Depósitos à Vista,114710960
2008-11-01,Depósitos à Vista,119894037
2008-12-01,Depósitos à Vista,134985099
2009-01-01,Depósitos à Vista,116952314
2009-02-01,Depósitos à Vista,116876546
2009-03-01,Depósitos à Vista,117318742
2009-04-01,Depósitos à Vista,117597123
2009-05-01,Depósitos à Vista,118154447
2009-06-01,Depósitos à Vista,124949831
2009-07-01,Depósitos à Vista,118838033
2009-08-01,Depósitos à Vista,122298409
2009-09-01,Depósitos à Vista,128696321
2009-10-01,Depósitos à Vista,125764653
2009-11-01,Depósitos à Vista,132771238
2009-12-01,Depósitos à Vista,149140190
2010-01-01,Depósitos à Vista,135496822
2010-02-01,Depósitos à Vista,133990063
2010-03-01,Depósitos à Vista,139746208
2010-04-01,Depósitos à Vista,138583896
2010-05-01,Depósitos à Vista,141194428
2010-06-01,Depósitos à Vista,144262764
2010-07-01,Depósitos à Vista,142448893
2010-08-01,Depósitos à Vista,148020454
2010-09-01,Depósitos à Vista,150821245
2010-10-01,Depósitos à Vista,150789085
2010-11-01,Depósitos à Vista,157534763
2010-12-01,Depósitos à Vista,166032777
2011-01-01,Depósitos à Vista,154131680
2011-02-01,Depósitos à Vista,153399980
2011-03-01,Depósitos à Vista,152946557
2011-04-01,Depósitos à Vista,149122567
2011-05-01,Depósitos à Vista,151393660
2011-06-01,Depósitos à Vista,154364464
2011-07-01,Depósitos à Vista,150832033
2011-08-01,Depósitos à Vista,146827417
2011-09-01,Depósitos à Vista,150158812
2011-10-01,Depósitos à Vista,147891957
2011-11-01,Depósitos à Vista,152457744
2011-12-01,Depósitos à Vista,160792831
2012-01-01,Depósitos à Vista,148461917
2012-02-01,Depósitos à Vista,147175679
2012-03-01,Depósitos à Vista,148173897
2012-04-01,Depósitos à Vista,150133418
2012-05-01,Depósitos à Vista,149788445
2012-06-01,Depósitos à Vista,152913772
2012-07-01,Depósitos à Vista,152516010
2012-08-01,Depósitos à Vista,150475668
2012-09-01,Depósitos à Vista,155189755
2012-10-01,Depósitos à Vista,154978708
2012-11-01,Depósitos à Vista,163382994
2012-12-01,Depósitos à Vista,183846901
2013-01-01,Depósitos à Vista,162718149
2013-02-01,Depósitos à Vista,164228182
2013-03-01,Depósitos à Vista,169180350
2013-04-01,Depósitos à Vista,166393966
2013-05-01,Depósitos à Vista,169194913
2013-06-01,Depósitos à Vista,175804388
2013-07-01,Depósitos à Vista,169590819
2013-08-01,Depósitos à Vista,169254733
2013-09-01,Depósitos à Vista,171086110
2013-10-01,Depósitos à Vista,167540939
2013-11-01,Depósitos à Vista,177403957
2013-12-01,Depósitos à Vista,190771859
2014-01-01,Depósitos à Vista,173300906
2014-02-01,Depósitos à Vista,175170967
2014-03-01,Depósitos à Vista,174460885
2014-04-01,Depósitos à Vista,174919967
2014-05-01,Depósitos à Vista,168512887
2014-06-01,Depósitos à Vista,169699057
2014-07-01,Depósitos à Vista,165291106
2014-08-01,Depósitos à Vista,166100565
2014-09-01,Depósitos à Vista,170413242
2014-10-01,Depósitos à Vista,167492124
2014-11-01,Depósitos à Vista,175547059
2014-12-01,Depósitos à Vista,185109929
2015-01-01,Depósitos à Vista,170885983
2015-02-01,Depósitos à Vista,168715875
2015-03-01,Depósitos à Vista,166300293
2015-04-01,Depósitos à Vista,159236641
2015-05-01,Depósitos à Vista,158728623
2015-06-01,Depósitos à Vista,159866795
2015-07-01,Depósitos à Vista,151094978
2015-08-01,Depósitos à Vista,151353295
2015-09-01,Depósitos à Vista,149465996
2015-10-01,Depósitos à Vista,146448053
2015-11-01,Depósitos à Vista,155124287
2015-12-01,Depósitos à Vista,161940172
2016-01-01,Depósitos à Vista,150475360
2016-02-01,Depósitos à Vista,151449785
2016-03-01,Depósitos à Vista,148210093
2016-04-01,Depósitos à Vista,150235933
2016-05-01,Depósitos à Vista,149595843
2016-06-01,Depósitos à Vista,150166522
2016-07-01,Depósitos à Vista,147268307
2016-08-01,Depósitos à Vista,147823688
2016-09-01,Depósitos à Vista,151306402
2016-10-01,Depósitos à Vista,154121852
2016-11-01,Depósitos à Vista,158865851
2016-12-01,Depósitos à Vista,171055078
2017-01-01,Depósitos à Vista,151990251
2017-02-01,Depósitos à Vista,157535566
2017-03-01,Depósitos à Vista,152547049
2017-04-01,Depósitos à Vista,154598729
2017-05-01,Depósitos à Vista,154731915
2017-06-01,Depósitos à Vista,157053070
2017-07-01,Depósitos à Vista,157343278
2017-08-01,Depósitos à Vista,154505115
2017-09-01,Depósitos à Vista,156549485
2017-10-01,Depósitos à Vista,156944793
2017-11-01,Depósitos à Vista,165505188
2017-12-01,Depósitos à Vista,179929926
2018-01-01,Depósitos à Vista,161528707
2018-02-01,Depósitos à Vista,165472077
2018-03-01,Depósitos à Vista,170388005
2018-04-01,Depósitos à Vista,175792371
2018-05-01,Depósitos à Vista,173902943
2018-06-01,Depósitos à Vista,170052892
2018-07-01,Depósitos à Vista,168997232
2018-08-01,Depósitos à Vista,169942024
2001-12-01,M1,85319761
2002-01-01,M1,76291521
2002-02-01,M1,75679717
2002-03-01,M1,74996003
2002-04-01,M1,76628516
2002-05-01,M1,75674168
2002-06-01,M1,81748036
2002-07-01,M1,85044651
2002-08-01,M1,87907547
2002-09-01,M1,90734433
2002-10-01,M1,91473169
2002-11-01,M1,94597962
2002-12-01,M1,110334243
2003-01-01,M1,94977783
2003-02-01,M1,93602937
2003-03-01,M1,89822584
2003-04-01,M1,87410599
2003-05-01,M1,86231763
2003-06-01,M1,88466315
2003-07-01,M1,87050128
2003-08-01,M1,87318737
2003-09-01,M1,88450654
2003-10-01,M1,88533279
2003-11-01,M1,95230124
2003-12-01,M1,112765870
2004-01-01,M1,101206857
2004-02-01,M1,102857652
2004-03-01,M1,101282219
2004-04-01,M1,101821601
2004-05-01,M1,103074482
2004-06-01,M1,104182650
2004-07-01,M1,104856804
2004-08-01,M1,107417168
2004-09-01,M1,111720476
2004-10-01,M1,111602434
2004-11-01,M1,115140420
2004-12-01,M1,129659697
2005-01-01,M1,120494681
2005-02-01,M1,119527456
2005-03-01,M1,118560874
2005-04-01,M1,115498041
2005-05-01,M1,117556869
2005-06-01,M1,118793487
2005-07-01,M1,118562751
2005-08-01,M1,118761803
2005-09-01,M1,123969884
2005-10-01,M1,121587677
2005-11-01,M1,128417217
2005-12-01,M1,146745131
2006-01-01,M1,131864737
2006-02-01,M1,133094132
2006-03-01,M1,130778017
2006-04-01,M1,129541055
2006-05-01,M1,132963024
2006-06-01,M1,134245964
2006-07-01,M1,135771480
2006-08-01,M1,138653095
2006-09-01,M1,145599225
2006-10-01,M1,147551340
2006-11-01,M1,154440846
2006-12-01,M1,176889613
2007-01-01,M1,158186929
2007-02-01,M1,156332282
2007-03-01,M1,158398773
2007-04-01,M1,159310973
2007-05-01,M1,160825317
2007-06-01,M1,167144535
2007-07-01,M1,169869344
2007-08-01,M1,173480653
2007-09-01,M1,178379774
2007-10-01,M1,181580850
2007-11-01,M1,191309446
2007-12-01,M1,235075119
2008-01-01,M1,193738675
2008-02-01,M1,187697652
2008-03-01,M1,187702397
2008-04-01,M1,190959053
2008-05-01,M1,187522192
2008-06-01,M1,190551872
2008-07-01,M1,189986585
2008-08-01,M1,190995678
2008-09-01,M1,199382244
2008-10-01,M1,193650031
2008-11-01,M1,201858589
2008-12-01,M1,227166817
2009-01-01,M1,199815307
2009-02-01,M1,198079554
2009-03-01,M1,196166112
2009-04-01,M1,198350552
2009-05-01,M1,199654739
2009-06-01,M1,206491951
2009-07-01,M1,202506493
2009-08-01,M1,206840405
2009-09-01,M1,214465555
2009-10-01,M1,214528687
2009-11-01,M1,225273361
2009-12-01,M1,254714119
2010-01-01,M1,231954830
2010-02-01,M1,229539682
2010-03-01,M1,234321660
2010-04-01,M1,233688103
2010-05-01,M1,236231009
2010-06-01,M1,240063569
2010-07-01,M1,241185103
2010-08-01,M1,248096060
2010-09-01,M1,254630048
2010-10-01,M1,255602306
2010-11-01,M1,265053833
2010-12-01,M1,287739157
2011-01-01,M1,263311792
2011-02-01,M1,260344752
2011-03-01,M1,258418003
2011-04-01,M1,254881493
2011-05-01,M1,256145571
2011-06-01,M1,260499957
2011-07-01,M1,259274878
2011-08-01,M1,255050276
2011-09-01,M1,262523711
2011-10-01,M1,260305090
2011-11-01,M1,268690702
2011-12-01,M1,292168445
2012-01-01,M1,266624937
2012-02-01,M1,263700653
2012-03-01,M1,265172466
2012-04-01,M1,266494252
2012-05-01,M1,267179533
2012-06-01,M1,273604994
2012-07-01,M1,273823647
2012-08-01,M1,275496620
2012-09-01,M1,283624015
2012-10-01,M1,281894017
2012-11-01,M1,296879634
2012-12-01,M1,333485628
2013-01-01,M1,295955770
2013-02-01,M1,295465665
2013-03-01,M1,302533983
2013-04-01,M1,297020509
2013-05-01,M1,302852163
2013-06-01,M1,310759832
2013-07-01,M1,304941433
2013-08-01,M1,308211808
2013-09-01,M1,311800042
2013-10-01,M1,308363436
2013-11-01,M1,325398936
2013-12-01,M1,354650948
2014-01-01,M1,323274695
2014-02-01,M1,326389329
2014-03-01,M1,321036411
2014-04-01,M1,320332877
2014-05-01,M1,314796451
2014-06-01,M1,317270689
2014-07-01,M1,313720506
2014-08-01,M1,317892917
2014-09-01,M1,325937821
2014-10-01,M1,324782470
2014-11-01,M1,338309402
2014-12-01,M1,363361535
2015-01-01,M1,333454078
2015-02-01,M1,330708611
2015-03-01,M1,327928960
2015-04-01,M1,319444733
2015-05-01,M1,318441737
2015-06-01,M1,318619292
2015-07-01,M1,312043132
2015-08-01,M1,310097600
2015-09-01,M1,308941546
2015-10-01,M1,311859455
2015-11-01,M1,323866983
2015-12-01,M1,347220589
2016-01-01,M1,321522785
2016-02-01,M1,319261836
2016-03-01,M1,313677641
2016-04-01,M1,316640864
2016-05-01,M1,314364643
2016-06-01,M1,315458133
2016-07-01,M1,313978056
2016-08-01,M1,313375647
2016-09-01,M1,323287076
2016-10-01,M1,322983773
2016-11-01,M1,332706192
2016-12-01,M1,363028546
2017-01-01,M1,326435805
2017-02-01,M1,333845630
2017-03-01,M1,325270676
2017-04-01,M1,327570800
2017-05-01,M1,326537e3
2017-06-01,M1,333582469
2017-07-01,M1,333533428
2017-08-01,M1,330016863
2017-09-01,M1,335224186
2017-10-01,M1,334125389
2017-11-01,M1,348897769
2017-12-01,M1,383839562
2018-01-01,M1,347816120
2018-02-01,M1,349603126
2018-03-01,M1,355419947
2018-04-01,M1,359192039
2018-05-01,M1,358130097
2018-06-01,M1,357289786
2018-07-01,M1,355458118
2018-08-01,M1,361092913
1994-01-01,Depósitos de poupança,15735552931
1994-02-01,Depósitos de poupança,21402122394
1994-03-01,Depósitos de poupança,30534663327
1994-04-01,Depósitos de poupança,44363102197
1994-05-01,Depósitos de poupança,66675590015
1994-06-01,Depósitos de poupança,102684936613
1994-07-01,Depósitos de poupança,41816679
1994-08-01,Depósitos de poupança,42197179
1994-09-01,Depósitos de poupança,42287282
1994-10-01,Depósitos de poupança,43216925
1994-11-01,Depósitos de poupança,44119090
1994-12-01,Depósitos de poupança,45752143
1995-01-01,Depósitos de poupança,46331436
1995-02-01,Depósitos de poupança,46818787
1995-03-01,Depósitos de poupança,48113473
1995-04-01,Depósitos de poupança,50658812
1995-05-01,Depósitos de poupança,53979629
1995-06-01,Depósitos de poupança,56569919
1995-07-01,Depósitos de poupança,58557330
1995-08-01,Depósitos de poupança,59466124
1995-09-01,Depósitos de poupança,59253577
1995-10-01,Depósitos de poupança,59891433
1995-11-01,Depósitos de poupança,60450729
1995-12-01,Depósitos de poupança,64266654
1996-01-01,Depósitos de poupança,64902724
1996-02-01,Depósitos de poupança,65233099
1996-03-01,Depósitos de poupança,65267819
1996-04-01,Depósitos de poupança,65114540
1996-05-01,Depósitos de poupança,64692969
1996-06-01,Depósitos de poupança,64510539
1996-07-01,Depósitos de poupança,64278981
1996-08-01,Depósitos de poupança,64236e3
1996-09-01,Depósitos de poupança,64726913
1996-10-01,Depósitos de poupança,65754075
1996-11-01,Depósitos de poupança,67558050
1996-12-01,Depósitos de poupança,72652001
1997-01-01,Depósitos de poupança,77130334
1997-02-01,Depósitos de poupança,78711825
1997-03-01,Depósitos de poupança,80034278
1997-04-01,Depósitos de poupança,80883307
1997-05-01,Depósitos de poupança,81791649
1997-06-01,Depósitos de poupança,82927443
1997-07-01,Depósitos de poupança,83626270
1997-08-01,Depósitos de poupança,85063780
1997-09-01,Depósitos de poupança,86591725
1997-10-01,Depósitos de poupança,88145782
1997-11-01,Depósitos de poupança,93941895
1997-12-01,Depósitos de poupança,98211258
1998-01-01,Depósitos de poupança,100628943
1998-02-01,Depósitos de poupança,98600976
1998-03-01,Depósitos de poupança,98108163
1998-04-01,Depósitos de poupança,97850781
1998-05-01,Depósitos de poupança,98234213
1998-06-01,Depósitos de poupança,99703658
1998-07-01,Depósitos de poupança,101146464
1998-08-01,Depósitos de poupança,102317106
1998-09-01,Depósitos de poupança,104162810
1998-10-01,Depósitos de poupança,105773764
1998-11-01,Depósitos de poupança,107168486
1998-12-01,Depósitos de poupança,108442384
1999-01-01,Depósitos de poupança,109360150
1999-02-01,Depósitos de poupança,111432305
1999-03-01,Depósitos de poupança,112363679
1999-04-01,Depósitos de poupança,112524501
1999-05-01,Depósitos de poupança,113364448
1999-06-01,Depósitos de poupança,112787044
1999-07-01,Depósitos de poupança,112300916
1999-08-01,Depósitos de poupança,111709814
1999-09-01,Depósitos de poupança,110964424
1999-10-01,Depósitos de poupança,110498341
1999-11-01,Depósitos de poupança,110695593
1999-12-01,Depósitos de poupança,111406674
2000-01-01,Depósitos de poupança,112685736
2000-02-01,Depósitos de poupança,111879544
2000-03-01,Depósitos de poupança,111304745
2000-04-01,Depósitos de poupança,110935779
2000-05-01,Depósitos de poupança,110441693
2000-06-01,Depósitos de poupança,111044994
2000-07-01,Depósitos de poupança,111006663
2000-08-01,Depósitos de poupança,110716139
2000-09-01,Depósitos de poupança,109494425
2000-10-01,Depósitos de poupança,108731594
2000-11-01,Depósitos de poupança,109260188
