date,indicador,valor
1994-05-01,Setor externo,4865002e3
1994-06-01,Setor externo,4060054e3
1994-07-01,Setor externo,156248
1994-08-01,Setor externo,18232
1994-09-01,Setor externo,-2740
1994-10-01,Setor externo,485115
1994-11-01,Setor externo,-747777
1994-12-01,Setor externo,-2788912
1995-01-01,Setor externo,-127480
1995-02-01,Setor externo,-197619
1995-03-01,Setor externo,-3832980
1995-04-01,Setor externo,-100513
1995-05-01,Setor externo,1564718
1995-06-01,Setor externo,-678346
1995-07-01,Setor externo,7017460
1995-08-01,Setor externo,5794707
1995-09-01,Setor externo,810068
1995-10-01,Setor externo,3002718
1995-11-01,Setor externo,1379024
1995-12-01,Setor externo,268337
1996-01-01,Setor externo,2237643
1996-02-01,Setor externo,2211828
1996-03-01,Setor externo,-24504
1996-04-01,Setor externo,1131111
1996-05-01,Setor externo,2085100
1996-06-01,Setor externo,229811
1996-07-01,Setor externo,872312
1996-08-01,Setor externo,51335
1996-09-01,Setor externo,-1130183
1996-10-01,Setor externo,1066492
1996-11-01,Setor externo,1023169
1996-12-01,Setor externo,234088
1997-01-01,Setor externo,-1304747
1997-02-01,Setor externo,-75055
1997-03-01,Setor externo,-611410
1997-04-01,Setor externo,-1484393
1997-05-01,Setor externo,2566023
1997-06-01,Setor externo,-1388618
1997-07-01,Setor externo,2397134
1997-08-01,Setor externo,2872283
1997-09-01,Setor externo,-1669256
1997-10-01,Setor externo,-7922678
1997-11-01,Setor externo,-1775550
1997-12-01,Setor externo,-653416
1998-01-01,Setor externo,854723
1998-02-01,Setor externo,5772566
1998-03-01,Setor externo,10232990
1998-04-01,Setor externo,5912307
1998-05-01,Setor externo,-1839900
1998-06-01,Setor externo,-961639
1998-07-01,Setor externo,-476318
1998-08-01,Setor externo,-3693528
1998-09-01,Setor externo,-26017590
1998-10-01,Setor externo,-4399589
1998-11-01,Setor externo,-259421
1998-12-01,Setor externo,-6553666
1999-01-01,Setor externo,-4755625
1999-02-01,Setor externo,285368
1999-03-01,Setor externo,-3811550
1999-04-01,Setor externo,-1950304
1999-05-01,Setor externo,658625
1999-06-01,Setor externo,7677
1999-07-01,Setor externo,-12610
1999-08-01,Setor externo,-295638
1999-09-01,Setor externo,-10688
1999-10-01,Setor externo,-1410892
1999-11-01,Setor externo,-823264
1999-12-01,Setor externo,-2758670
2000-01-01,Setor externo,2386945
2000-02-01,Setor externo,69013
2000-03-01,Setor externo,37948
2000-04-01,Setor externo,-13055
2000-05-01,Setor externo,-1004
2000-06-01,Setor externo,12364
2000-07-01,Setor externo,-2574
2000-08-01,Setor externo,19242
2000-09-01,Setor externo,-5865
2000-10-01,Setor externo,5220
2000-11-01,Setor externo,3836312
2000-12-01,Setor externo,-1941905
2001-01-01,Setor externo,1960741
2001-02-01,Setor externo,1834
2001-03-01,Setor externo,-667826
2001-04-01,Setor externo,11094
2001-05-01,Setor externo,-553920
2001-06-01,Setor externo,-3149856
2001-07-01,Setor externo,-2370383
2001-08-01,Setor externo,-2885735
2001-09-01,Setor externo,-3129985
2001-10-01,Setor externo,-2998965
2001-11-01,Setor externo,-2557054
2001-12-01,Setor externo,-2232312
2002-01-01,Setor externo,1311
2002-02-01,Setor externo,-5667
2002-03-01,Setor externo,-3083
2002-04-01,Setor externo,-5790
2002-05-01,Setor externo,-1750
2002-06-01,Setor externo,-3019262
2002-07-01,Setor externo,-4419665
2002-08-01,Setor externo,-4823278
2002-09-01,Setor externo,-3003956
2002-10-01,Setor externo,-5534985
2002-11-01,Setor externo,-628880
2002-12-01,Setor externo,-4981600
2003-01-01,Setor externo,3342268
2003-02-01,Setor externo,-2918025
2003-03-01,Setor externo,-1008862
2003-04-01,Setor externo,-256336
2003-05-01,Setor externo,1466923
2003-06-01,Setor externo,12958
2003-07-01,Setor externo,-26437
2003-08-01,Setor externo,13713
2003-09-01,Setor externo,-6384
2003-10-01,Setor externo,-636
2003-11-01,Setor externo,10543
2003-12-01,Setor externo,13499
2004-01-01,Setor externo,7396226
2004-02-01,Setor externo,20115
2004-03-01,Setor externo,-19149
2004-04-01,Setor externo,2710
2004-05-01,Setor externo,8039
2004-06-01,Setor externo,2858
2004-07-01,Setor externo,-28262
2004-08-01,Setor externo,-1282
2004-09-01,Setor externo,-15415
2004-10-01,Setor externo,-4727
2004-11-01,Setor externo,8848
2004-12-01,Setor externo,7186047
2005-01-01,Setor externo,6875884
2005-02-01,Setor externo,9575568
2005-03-01,Setor externo,10568692
2005-04-01,Setor externo,-7338
2005-05-01,Setor externo,-1350
2005-06-01,Setor externo,-2530
2005-07-01,Setor externo,-18261
2005-08-01,Setor externo,12416
2005-09-01,Setor externo,-12003
2005-10-01,Setor externo,7593231
2005-11-01,Setor externo,8549513
2005-12-01,Setor externo,9261061
2006-01-01,Setor externo,5541433
2006-02-01,Setor externo,5156073
2006-03-01,Setor externo,6567029
2006-04-01,Setor externo,4714233
2006-05-01,Setor externo,9053913
2006-06-01,Setor externo,-5174
2006-07-01,Setor externo,9626194
2006-08-01,Setor externo,9904262
2006-09-01,Setor externo,3227307
2006-10-01,Setor externo,9337792
2006-11-01,Setor externo,5677371
2006-12-01,Setor externo,5568509
2007-01-01,Setor externo,10319921
2007-02-01,Setor externo,18487002
2007-03-01,Setor externo,17329559
2007-04-01,Setor externo,22327588
2007-05-01,Setor externo,29170483
2007-06-01,Setor externo,18209185
2007-07-01,Setor externo,13105753
2007-08-01,Setor externo,5794364
2007-09-01,Setor externo,-3040
2007-10-01,Setor externo,6429942
2007-11-01,Setor externo,10009516
2007-12-01,Setor externo,4210354
2008-01-01,Setor externo,4409100
2008-02-01,Setor externo,5214468
2008-03-01,Setor externo,2030876
2008-04-01,Setor externo,6689707
2008-05-01,Setor externo,4202971
2008-06-01,Setor externo,3275561
2008-07-01,Setor externo,2723590
2008-08-01,Setor externo,2057792
2008-09-01,Setor externo,286134
2008-10-01,Setor externo,-18381521
2008-11-01,Setor externo,-16786123
2008-12-01,Setor externo,-7846766
2009-01-01,Setor externo,-3048693
2009-02-01,Setor externo,1277281
2009-03-01,Setor externo,1978459
2009-04-01,Setor externo,2322533
2009-05-01,Setor externo,6823251
2009-06-01,Setor externo,11025498
2009-07-01,Setor externo,7519541
2009-08-01,Setor externo,5097093
2009-09-01,Setor externo,6419323
2009-10-01,Setor externo,11885031
2009-11-01,Setor externo,5300403
2009-12-01,Setor externo,6337003
2010-01-01,Setor externo,3076572
2010-02-01,Setor externo,748861
2010-03-01,Setor externo,5255923
2010-04-01,Setor externo,5409433
2010-05-01,Setor externo,7386642
2010-06-01,Setor externo,3664627
2010-07-01,Setor externo,2763286
2010-08-01,Setor externo,7212622
2010-09-01,Setor externo,18599808
2010-10-01,Setor externo,12949414
2010-11-01,Setor externo,4209318
2010-12-01,Setor externo,4276126
2011-01-01,Setor externo,13502335
2011-02-01,Setor externo,15238188
2011-03-01,Setor externo,14782960
2011-04-01,Setor externo,9770815
2011-05-01,Setor externo,7157548
2011-06-01,Setor externo,3911807
2011-07-01,Setor externo,10504578
2011-08-01,Setor externo,7931907
2011-09-01,Setor externo,774738
2011-10-01,Setor externo,216945
2011-11-01,Setor externo,1060782
2011-12-01,Setor externo,303625
2012-01-01,Setor externo,193212
2012-02-01,Setor externo,1576123
2012-03-01,Setor externo,17718585
2012-04-01,Setor externo,13466527
2012-05-01,Setor externo,2224227
2012-06-01,Setor externo,421921
2012-07-01,Setor externo,214748
2012-08-01,Setor externo,273518
2012-09-01,Setor externo,179509
2012-10-01,Setor externo,291101
2012-11-01,Setor externo,312946
2012-12-01,Setor externo,-10975444
2013-01-01,Setor externo,2441974
2013-02-01,Setor externo,3564339
2013-03-01,Setor externo,6118006
2013-04-01,Setor externo,258222
2013-05-01,Setor externo,264783
2013-06-01,Setor externo,-3709319
2013-07-01,Setor externo,210296
2013-08-01,Setor externo,-8371030
2013-09-01,Setor externo,-3240173
2013-10-01,Setor externo,-10358192
2013-11-01,Setor externo,-2633998
2013-12-01,Setor externo,-6973532
2014-01-01,Setor externo,6172413
2014-02-01,Setor externo,58645
2014-03-01,Setor externo,3089869
2014-04-01,Setor externo,4622781
2014-05-01,Setor externo,3401642
2014-06-01,Setor externo,8127848
2014-07-01,Setor externo,11401890
2014-08-01,Setor externo,5550816
2014-09-01,Setor externo,295962
2014-10-01,Setor externo,311071
2014-11-01,Setor externo,434461
2014-12-01,Setor externo,-27192559
2015-01-01,Setor externo,440244
2015-02-01,Setor externo,2286696
2015-03-01,Setor externo,4012786
2015-04-01,Setor externo,-1433219
2015-05-01,Setor externo,9741280
2015-06-01,Setor externo,4715261
2015-07-01,Setor externo,3088476
2015-08-01,Setor externo,582579
2015-09-01,Setor externo,-27501191
2015-10-01,Setor externo,-1723345
2015-11-01,Setor externo,-8169897
2015-12-01,Setor externo,-1077380
2016-01-01,Setor externo,527497
2016-02-01,Setor externo,-325292
2016-03-01,Setor externo,-18973263
2016-04-01,Setor externo,12722677
2016-05-01,Setor externo,13865283
2016-06-01,Setor externo,-2601570
2016-07-01,Setor externo,19234403
2016-08-01,Setor externo,4267992
2016-09-01,Setor externo,1727565
2016-10-01,Setor externo,-1174604
2016-11-01,Setor externo,2909567
2016-12-01,Setor externo,352478
2017-01-01,Setor externo,266952
2017-02-01,Setor externo,3166880
2017-03-01,Setor externo,4076005
2017-04-01,Setor externo,13260365
2017-05-01,Setor externo,773960
2017-06-01,Setor externo,218863
2017-07-01,Setor externo,4394038
2017-08-01,Setor externo,327463
2017-09-01,Setor externo,248595
2017-10-01,Setor externo,339841
2017-11-01,Setor externo,350794
2017-12-01,Setor externo,-26027013
2018-01-01,Setor externo,278960
2018-02-01,Setor externo,10080407
2018-03-01,Setor externo,5250579
2018-04-01,Setor externo,5298645
2018-05-01,Setor externo,6950093
2018-06-01,Setor externo,-10807717
2018-07-01,Setor externo,259251
2018-08-01,Setor externo,3280355
1994-01-01,Dep. de instituições financeiras,-167018e3
1994-02-01,Dep. de instituições financeiras,16232e3
1994-03-01,Dep. de instituições financeiras,25093e4
1994-04-01,Dep. de instituições financeiras,135045e3
1994-05-01,Dep. de instituições financeiras,250626e3
1994-06-01,Dep. de instituições financeiras,21047e4
1994-07-01,Dep. de instituições financeiras,-1326336
1994-08-01,Dep. de instituições financeiras,97168
1994-09-01,Dep. de instituições financeiras,-975047
1994-10-01,Dep. de instituições financeiras,199870
1994-11-01,Dep. de instituições financeiras,-2029475
1994-12-01,Dep. de instituições financeiras,-986432
1995-01-01,Dep. de instituições financeiras,-298773
1995-02-01,Dep. de instituições financeiras,-251985
1995-03-01,Dep. de instituições financeiras,-113734
1995-04-01,Dep. de instituições financeiras,-29370
1995-05-01,Dep. de instituições financeiras,-217194
1995-06-01,Dep. de instituições financeiras,-228927
1995-07-01,Dep. de instituições financeiras,10262
1995-08-01,Dep. de instituições financeiras,568261
1995-09-01,Dep. de instituições financeiras,2295196
1995-10-01,Dep. de instituições financeiras,1224572
1995-11-01,Dep. de instituições financeiras,176284
1995-12-01,Dep. de instituições financeiras,941339
1996-01-01,Dep. de instituições financeiras,1002605
1996-02-01,Dep. de instituições financeiras,158241
1996-03-01,Dep. de instituições financeiras,33787
1996-04-01,Dep. de instituições financeiras,397049
1996-05-01,Dep. de instituições financeiras,890039
1996-06-01,Dep. de instituições financeiras,386155
1996-07-01,Dep. de instituições financeiras,563724
1996-08-01,Dep. de instituições financeiras,386562
1996-09-01,Dep. de instituições financeiras,62567
1996-10-01,Dep. de instituições financeiras,-2386789
1996-11-01,Dep. de instituições financeiras,-2241079
1996-12-01,Dep. de instituições financeiras,-1399092
1997-01-01,Dep. de instituições financeiras,-816302
1997-02-01,Dep. de instituições financeiras,-1224088
1997-03-01,Dep. de instituições financeiras,-1315103
1997-04-01,Dep. de instituições financeiras,-656461
1997-05-01,Dep. de instituições financeiras,-1772609
1997-06-01,Dep. de instituições financeiras,-707398
1997-07-01,Dep. de instituições financeiras,-940616
1997-08-01,Dep. de instituições financeiras,-78263
1997-09-01,Dep. de instituições financeiras,29229
1997-10-01,Dep. de instituições financeiras,-967841
1997-11-01,Dep. de instituições financeiras,231412
1997-12-01,Dep. de instituições financeiras,-572405
1998-01-01,Dep. de instituições financeiras,235658
1998-02-01,Dep. de instituições financeiras,-665238
1998-03-01,Dep. de instituições financeiras,285901
1998-04-01,Dep. de instituições financeiras,282411
1998-05-01,Dep. de instituições financeiras,270263
1998-06-01,Dep. de instituições financeiras,27608
1998-07-01,Dep. de instituições financeiras,-189636
1998-08-01,Dep. de instituições financeiras,508856
1998-09-01,Dep. de instituições financeiras,6741281
1998-10-01,Dep. de instituições financeiras,12729022
1998-11-01,Dep. de instituições financeiras,48150
1998-12-01,Dep. de instituições financeiras,8602
1999-01-01,Dep. de instituições financeiras,-110988
1999-02-01,Dep. de instituições financeiras,88634
1999-03-01,Dep. de instituições financeiras,227240
1999-04-01,Dep. de instituições financeiras,198873
1999-05-01,Dep. de instituições financeiras,106775
1999-06-01,Dep. de instituições financeiras,47472
1999-07-01,Dep. de instituições financeiras,55226
1999-08-01,Dep. de instituições financeiras,-63692
1999-09-01,Dep. de instituições financeiras,527500
1999-10-01,Dep. de instituições financeiras,543916
1999-11-01,Dep. de instituições financeiras,484989
1999-12-01,Dep. de instituições financeiras,8346
2000-01-01,Dep. de instituições financeiras,71255
2000-02-01,Dep. de instituições financeiras,42490
2000-03-01,Dep. de instituições financeiras,84419
2000-04-01,Dep. de instituições financeiras,296675
2000-05-01,Dep. de instituições financeiras,263008
2000-06-01,Dep. de instituições financeiras,-21996
2000-07-01,Dep. de instituições financeiras,-185700
2000-08-01,Dep. de instituições financeiras,-110137
2000-09-01,Dep. de instituições financeiras,181943
2000-10-01,Dep. de instituições financeiras,590319
2000-11-01,Dep. de instituições financeiras,393735
2000-12-01,Dep. de instituições financeiras,-127452
2001-01-01,Dep. de instituições financeiras,-217089
2001-02-01,Dep. de instituições financeiras,67744
2001-03-01,Dep. de instituições financeiras,205681
2001-04-01,Dep. de instituições financeiras,214929
2001-05-01,Dep. de instituições financeiras,-7896
2001-06-01,Dep. de instituições financeiras,-253013
2001-07-01,Dep. de instituições financeiras,-276844
2001-08-01,Dep. de instituições financeiras,-158546
2001-09-01,Dep. de instituições financeiras,-471967
2001-10-01,Dep. de instituições financeiras,-127810
2001-11-01,Dep. de instituições financeiras,-167998
2001-12-01,Dep. de instituições financeiras,-614102
2002-01-01,Dep. de instituições financeiras,23422
2002-02-01,Dep. de instituições financeiras,138705
2002-03-01,Dep. de instituições financeiras,456110
2002-04-01,Dep. de instituições financeiras,217598
2002-05-01,Dep. de instituições financeiras,78439
2002-06-01,Dep. de instituições financeiras,-312188
2002-07-01,Dep. de instituições financeiras,-7214230
2002-08-01,Dep. de instituições financeiras,-6528497
2002-09-01,Dep. de instituições financeiras,-5957003
2002-10-01,Dep. de instituições financeiras,-14725361
2002-11-01,Dep. de instituições financeiras,329660
2002-12-01,Dep. de instituições financeiras,-276310
2003-01-01,Dep. de instituições financeiras,1258930
2003-02-01,Dep. de instituições financeiras,-273570
2003-03-01,Dep. de instituições financeiras,1858368
2003-04-01,Dep. de instituições financeiras,480988
2003-05-01,Dep. de instituições financeiras,1547807
2003-06-01,Dep. de instituições financeiras,963799
2003-07-01,Dep. de instituições financeiras,885248
2003-08-01,Dep. de instituições financeiras,78953
2003-09-01,Dep. de instituições financeiras,1170639
2003-10-01,Dep. de instituições financeiras,298305
2003-11-01,Dep. de instituições financeiras,125520
2003-12-01,Dep. de instituições financeiras,-1665840
2004-01-01,Dep. de instituições financeiras,717511
2004-02-01,Dep. de instituições financeiras,655736
2004-03-01,Dep. de instituições financeiras,871036
2004-04-01,Dep. de instituições financeiras,-339564
2004-05-01,Dep. de instituições financeiras,187565
2004-06-01,Dep. de instituições financeiras,-1186893
2004-07-01,Dep. de instituições financeiras,-555425
2004-08-01,Dep. de instituições financeiras,-512536
2004-09-01,Dep. de instituições financeiras,-325452
2004-10-01,Dep. de instituições financeiras,-444831
2004-11-01,Dep. de instituições financeiras,110136
2004-12-01,Dep. de instituições financeiras,-1577674
2005-01-01,Dep. de instituições financeiras,388137
2005-02-01,Dep. de instituições financeiras,311541
2005-03-01,Dep. de instituições financeiras,324302
2005-04-01,Dep. de instituições financeiras,-106248
2005-05-01,Dep. de instituições financeiras,1690562
2005-06-01,Dep. de instituições financeiras,-10190
2005-07-01,Dep. de instituições financeiras,-429498
2005-08-01,Dep. de instituições financeiras,1147949
2005-09-01,Dep. de instituições financeiras,-63910
2005-10-01,Dep. de instituições financeiras,966925
2005-11-01,Dep. de instituições financeiras,81764
2005-12-01,Dep. de instituições financeiras,-1927550
2006-01-01,Dep. de instituições financeiras,754948
2006-02-01,Dep. de instituições financeiras,61993
2006-03-01,Dep. de instituições financeiras,688200
2006-04-01,Dep. de instituições financeiras,-831
2006-05-01,Dep. de instituições financeiras,1407560
2006-06-01,Dep. de instituições financeiras,-1487164
2006-07-01,Dep. de instituições financeiras,585452
2006-08-01,Dep. de instituições financeiras,501182
2006-09-01,Dep. de instituições financeiras,-866143
2006-10-01,Dep. de instituições financeiras,601449
2006-11-01,Dep. de instituições financeiras,-1365053
2006-12-01,Dep. de instituições financeiras,-1645963
2007-01-01,Dep. de instituições financeiras,11554
2007-02-01,Dep. de instituições financeiras,-64108
2007-03-01,Dep. de instituições financeiras,39894
2007-04-01,Dep. de instituições financeiras,-140647
2007-05-01,Dep. de instituições financeiras,-379663
2007-06-01,Dep. de instituições financeiras,-743264
2007-07-01,Dep. de instituições financeiras,-878187
2007-08-01,Dep. de instituições financeiras,-976447
2007-09-01,Dep. de instituições financeiras,-2401161
2007-10-01,Dep. de instituições financeiras,-562480
2007-11-01,Dep. de instituições financeiras,-1040190
2007-12-01,Dep. de instituições financeiras,-3466240
2008-01-01,Dep. de instituições financeiras,384824
2008-02-01,Dep. de instituições financeiras,-448259
2008-03-01,Dep. de instituições financeiras,-723344
2008-04-01,Dep. de instituições financeiras,-2266024
2008-05-01,Dep. de instituições financeiras,-1238622
2008-06-01,Dep. de instituições financeiras,-1621604
2008-07-01,Dep. de instituições financeiras,-1747552
2008-08-01,Dep. de instituições financeiras,-2045388
2008-09-01,Dep. de instituições financeiras,1765938
2008-10-01,Dep. de instituições financeiras,22785180
2008-11-01,Dep. de instituições financeiras,-2140640
2008-12-01,Dep. de instituições financeiras,44336711
2009-01-01,Dep. de instituições financeiras,889841
2009-02-01,Dep. de instituições financeiras,162646
2009-03-01,Dep. de instituições financeiras,396556
2009-04-01,Dep. de instituições financeiras,-299506
2009-05-01,Dep. de instituições financeiras,93339
2009-06-01,Dep. de instituições financeiras,-322424
2009-07-01,Dep. de instituições financeiras,-816269
2009-08-01,Dep. de instituições financeiras,-1111028
2009-09-01,Dep. de instituições financeiras,-787192
2009-10-01,Dep. de instituições financeiras,655143
2009-11-01,Dep. de instituições financeiras,-277177
2009-12-01,Dep. de instituições financeiras,-2009398
2010-01-01,Dep. de instituições financeiras,-614352
2010-02-01,Dep. de instituições financeiras,-10808
2010-03-01,Dep. de instituições financeiras,-88503117
2010-04-01,Dep. de instituições financeiras,-62089678
2010-05-01,Dep. de instituições financeiras,-497855
2010-06-01,Dep. de instituições financeiras,-1835460
2010-07-01,Dep. de instituições financeiras,-4489775
2010-08-01,Dep. de instituições financeiras,-921845
2010-09-01,Dep. de instituições financeiras,-4802671
2010-10-01,Dep. de instituições financeiras,-2212196
2010-11-01,Dep. de instituições financeiras,-5790554
2010-12-01,Dep. de instituições financeiras,-65142760
2011-01-01,Dep. de instituições financeiras,-8792919
2011-02-01,Dep. de instituições financeiras,580439
2011-03-01,Dep. de instituições financeiras,-1307453
2011-04-01,Dep. de instituições financeiras,-2477448
2011-05-01,Dep. de instituições financeiras,2187435
2011-06-01,Dep. de instituições financeiras,610981
2011-07-01,Dep. de instituições financeiras,-6194084
2011-08-01,Dep. de instituições financeiras,-4587612
2011-09-01,Dep. de instituições financeiras,-6165907
2011-10-01,Dep. de instituições financeiras,-4518515
2011-11-01,Dep. de instituições financeiras,1915462
2011-12-01,Dep. de instituições financeiras,4361607
2012-01-01,Dep. de instituições financeiras,15224392
2012-02-01,Dep. de instituições financeiras,17212825
2012-03-01,Dep. de instituições financeiras,18049256
2012-04-01,Dep. de instituições financeiras,4768499
2012-05-01,Dep. de instituições financeiras,178841
2012-06-01,Dep. de instituições financeiras,4096468
2012-07-01,Dep. de instituições financeiras,15948103
2012-08-01,Dep. de instituições financeiras,1210849
2012-09-01,Dep. de instituições financeiras,13015297
2012-10-01,Dep. de instituições financeiras,16078677
2012-11-01,Dep. de instituições financeiras,9738167
2012-12-01,Dep. de instituições financeiras,3161327
2013-01-01,Dep. de instituições financeiras,-3022905
2013-02-01,Dep. de instituições financeiras,941259
2013-03-01,Dep. de instituições financeiras,293351
2013-04-01,Dep. de instituições financeiras,2445027
2013-05-01,Dep. de instituições financeiras,-854095
2013-06-01,Dep. de instituições financeiras,-5397435
2013-07-01,Dep. de instituições financeiras,-4008153
2013-08-01,Dep. de instituições financeiras,-2653032
2013-09-01,Dep. de instituições financeiras,3622489
2013-10-01,Dep. de instituições financeiras,-72410
2013-11-01,Dep. de instituições financeiras,-4085483
2013-12-01,Dep. de instituições financeiras,-7111959
2014-01-01,Dep. de instituições financeiras,-8863227
2014-02-01,Dep. de instituições financeiras,-2847035
2014-03-01,Dep. de instituições financeiras,-1477879
2014-04-01,Dep. de instituições financeiras,3285344
2014-05-01,Dep. de instituições financeiras,-734681
2014-06-01,Dep. de instituições financeiras,-216025
2014-07-01,Dep. de instituições financeiras,-4090065
2014-08-01,Dep. de instituições financeiras,30494335
2014-09-01,Dep. de instituições financeiras,19277360
2014-10-01,Dep. de instituições financeiras,3048178
2014-11-01,Dep. de instituições financeiras,11803962
2014-12-01,Dep. de instituições financeiras,6483102
2015-01-01,Dep. de instituições financeiras,50539
2015-02-01,Dep. de instituições financeiras,5391239
2015-03-01,Dep. de instituições financeiras,1691777
2015-04-01,Dep. de instituições financeiras,1911707
2015-05-01,Dep. de instituições financeiras,-856819
2015-06-01,Dep. de instituições financeiras,6762059
2015-07-01,Dep. de instituições financeiras,-4784505
2015-08-01,Dep. de instituições financeiras,-2756455
2015-09-01,Dep. de instituições financeiras,-27630355
2015-10-01,Dep. de instituições financeiras,2442418
2015-11-01,Dep. de instituições financeiras,751688
2015-12-01,Dep. de instituições financeiras,-7713625
2016-01-01,Dep. de instituições financeiras,866131
2016-02-01,Dep. de instituições financeiras,2706505
2016-03-01,Dep. de instituições financeiras,8052035
2016-04-01,Dep. de instituições financeiras,5188195
2016-05-01,Dep. de instituições financeiras,-6213620
2016-06-01,Dep. de instituições financeiras,-2513764
2016-07-01,Dep. de instituições financeiras,1919525
2016-08-01,Dep. de instituições financeiras,-5068524
2016-09-01,Dep. de instituições financeiras,-2288417
2016-10-01,Dep. de instituições financeiras,2740448
2016-11-01,Dep. de instituições financeiras,-915150
2016-12-01,Dep. de instituições financeiras,1612164
2017-01-01,Dep. de instituições financeiras,-5751559
2017-02-01,Dep. de instituições financeiras,1890545
2017-03-01,Dep. de instituições financeiras,-1413138
2017-04-01,Dep. de instituições financeiras,1258039
2017-05-01,Dep. de instituições financeiras,-3841184
2017-06-01,Dep. de instituições financeiras,-2264485
2017-07-01,Dep. de instituições financeiras,5164745
2017-08-01,Dep. de instituições financeiras,-5368448
2017-09-01,Dep. de instituições financeiras,276876
2017-10-01,Dep. de instituições financeiras,874922
2017-11-01,Dep. de instituições financeiras,5270376
2017-12-01,Dep. de instituições financeiras,4770938
2018-01-01,Dep. de instituições financeiras,4942325
2018-02-01,Dep. de instituições financeiras,3147993
2018-03-01,Dep. de instituições financeiras,1031899
2018-04-01,Dep. de instituições financeiras,-6908675
2018-05-01,Dep. de instituições financeiras,28050776
2018-06-01,Dep. de instituições financeiras,160380
2018-07-01,Dep. de instituições financeiras,-6359885
2018-08-01,Dep. de instituições financeiras,6441182
1994-01-01,Tít. púb. fed. - BC,677488
1994-02-01,Tít. púb. fed. - BC,-1404144
1994-03-01,Tít. púb. fed. - BC,-1693140
1994-04-01,Tít. púb. fed. - BC,-4345238
1994-05-01,Tít. púb. fed. - BC,-212318
1994-06-01,Tít. púb. fed. - BC,-1609951
1994-07-01,Tít. púb. fed. - BC,7507831
1994-08-01,Tít. púb. fed. - BC,-1330924
1994-09-01,Tít. púb. fed. - BC,-428597
1994-10-01,Tít. púb. fed. - BC,-1256731
1994-11-01,Tít. púb. fed. - BC,-1067413
1994-12-01,Tít. púb. fed. - BC,-1767700
1995-01-01,Tít. púb. fed. - BC,3431501
1995-02-01,Tít. púb. fed. - BC,170328
1995-03-01,Tít. púb. fed. - BC,3624800
1995-04-01,Tít. púb. fed. - BC,3298323
1995-05-01,Tít. púb. fed. - BC,-556146
1995-06-01,Tít. púb. fed. - BC,3066915
1995-07-01,Tít. púb. fed. - BC,-8522028
1995-08-01,Tít. púb. fed. - BC,-8227227
1995-09-01,Tít. púb. fed. - BC,-2881449
1995-10-01,Tít. púb. fed. - BC,-1239596
1995-11-01,Tít. púb. fed. - BC,-4415438
1995-12-01,Tít. púb. fed. - BC,4215607
1996-01-01,Tít. púb. fed. - BC,-5757387
1996-02-01,Tít. púb. fed. - BC,-6346879
1996-03-01,Tít. púb. fed. - BC,-2593789
1996-04-01,Tít. púb. fed. - BC,-8054
1996-05-01,Tít. púb. fed. - BC,-4023726
1996-06-01,Tít. púb. fed. - BC,-740445
1996-07-01,Tít. púb. fed. - BC,-3371834
1996-08-01,Tít. púb. fed. - BC,2349471
1996-09-01,Tít. púb. fed. - BC,2223740
1996-10-01,Tít. púb. fed. - BC,-2118490
1996-11-01,Tít. púb. fed. - BC,1331315
1996-12-01,Tít. púb. fed. - BC,3239632
1997-01-01,Tít. púb. fed. - BC,3938893
1997-02-01,Tít. púb. fed. - BC,3405976
1997-03-01,Tít. púb. fed. - BC,-2153097
1997-04-01,Tít. púb. fed. - BC,821155
1997-05-01,Tít. púb. fed. - BC,-1879706
1997-06-01,Tít. púb. fed. - BC,82461
1997-07-01,Tít. púb. fed. - BC,3582276
1997-08-01,Tít. púb. fed. - BC,-1885801
1997-09-01,Tít. púb. fed. - BC,697025
1997-10-01,Tít. púb. fed. - BC,4205176
1997-11-01,Tít. púb. fed. - BC,1995779
1997-12-01,Tít. púb. fed. - BC,7491518
1998-01-01,Tít. púb. fed. - BC,-39835557
1998-02-01,Tít. púb. fed. - BC,4192667
1998-03-01,Tít. púb. fed. - BC,-10520043
1998-04-01,Tít. púb. fed. - BC,-6817436
1998-05-01,Tít. púb. fed. - BC,1275454
1998-06-01,Tít. púb. fed. - BC,-5035761
1998-07-01,Tít. púb. fed. - BC,8609737
1998-08-01,Tít. púb. fed. - BC,-2096863
1998-09-01,Tít. púb. fed. - BC,7508123
1998-10-01,Tít. púb. fed. - BC,10354309
1998-11-01,Tít. púb. fed. - BC,-5463881
1998-12-01,Tít. púb. fed. - BC,1940443
1999-01-01,Tít. púb. fed. - BC,7001709
1999-02-01,Tít. púb. fed. - BC,-1764253
1999-03-01,Tít. púb. fed. - BC,1114313
1999-04-01,Tít. púb. fed. - BC,17482468
1999-05-01,Tít. púb. fed. - BC,15822356
1999-06-01,Tít. púb. fed. - BC,725916
1999-07-01,Tít. púb. fed. - BC,5142999
1999-08-01,Tít. púb. fed. - BC,-2628771
1999-09-01,Tít. púb. fed. - BC,8300393
1999-10-01,Tít. púb. fed. - BC,11482556
1999-11-01,Tít. púb. fed. - BC,1895151
1999-12-01,Tít. púb. fed. - BC,12885525
2000-01-01,Tít. púb. fed. - BC,314761
2000-02-01,Tít. púb. fed. - BC,521714
2000-03-01,Tít. púb. fed. - BC,-510388
2000-04-01,Tít. púb. fed. - BC,-235594
